id	text	labels
hau_9498c2bfcb53f63231d599b0ad9016c0	Girman kowane dan siyasa akwatinsa, And ana maganr yan siyasar kirki masu ba jam iyar adawa ratar kuria dubbunai. Wanda ke bada dubu biyu ai sai a slowly shima sai ka hado da yan daba sun ma satar akwati dan kawai kar ahanaka comihina.	
hau_0f14941c88175d21e945af0ff583ca85	ta wani almajiri yace inna yunwa bata da hankali. 😂😂😂 ##url	
hau_5468bb8466da10b4f405e3b8aec1b76f	@USER 😂😂😂😂kwantar da hankalin ka ba na maguzawa bane🤣🤣🤣	
hau_928a030b6fc0b9b9fb83cf416aec5c8e	@USER lol am dan bariki dole nagane ai	
hau_3c9cfa77c35a8dabeae257e908afda61	@USER by your logic, an almajiri who couldn’t get proper care and strays to become bad element in the society is better than actors like kabiru nakwango who are well-versed religiously and lived all their kannywood lives preaching to the society.	
hau_9b5bf346f815d4c6cf52e5563ab3cf84	diz arewa twitter munafikai ne...... duk maula sukeyi. @USER dix influencers koh sai neman suna sukeyi da wani lado ne da sun mai chaaaa	
hau_6955a1e3c0214597e2cb593414f081b8	@USER mumu banking on almajiri votes	
hau_5c5ab57db22115f33910bb05bca29590	@USER we had to take him home and bring him back the following day, this happened last week. they promised to send him back to (niger) and the rest of those kids to their home states that is where i agree that indeed hisbah/kano do follow protocol stated when it comes to almajiri kids	
hau_642cfd5833e7c1e9381cc3f394f7b1c1	this is nigeria. we almajiri's this country is in our heart ❤️ ##url	
hau_1914d5cbdce98b42625e0bb606481e61	@USER ubanki yaci uwatai shegiya wakili yar yahudawa	
hau_69132f0937e3becf94e08a722a998f9c	maryam sanda ta kusa samun masu tayata zama kafin ta cinye right of appeal dinta. yau arewa twitter influencers shiruuuuu kakeji kaman mushurikai sunci shirwa sun sha ruwa 🤣🤣🤣🤣🤣🤣🤣 #deezell10million	
hau_57455c0ba70c6b906ae9a51411fa9a9e	@USER real map jakai ##url	
hau_b03a6e7d9a3ad53d4ee74930358295b3	Jiya Wadanda Ake Kira Barayi Sunyi Taro a Kano, Amma Ance ‘Yan Yankan Aljihu Suma Sunje Masu Jajayen Kayuwa 😂😂  Ya Gaskiar Maganar Take??	
hau_7ea74ead8b46b900481addca53064853	14th august 2021 sun kashe mana musulmai 30 a jos kan hanyarsu ta dawowa daga bauchi wajen zikiri da ziyarar shehi, amman shiru kakeji. tambayata anan wai ran arniya guda daya wacce ga shaida a fili ta durawa fiyayyen halitta annabi muhammad s.a.w ashar yafi rayukan mu?	
hau_d5df792e498a6925b93a0f9d4e607653	Wlh Yan arewa majority sunawa Kano hassada📌	
hau_3c7a985ce65608ea1835a9153744b2b2	@USER talaka mai takama da boko	
hau_ff780972a293ee60042d76267dfd28ce	@USER indeed it is but add scope to it maguzawa and christians	
hau_45f00c752af5a0d3472d9ec57f3b7a0d	@USER muna dai ganin rubutunka da kuma wani hoton biri da ka saka a profile naka	
hau_46f8e3fc0959e0a763a68392ce3089de	better almajiri than a human trafficker 😴	
hau_4d1cf6b02593ced29e0488bf449465fe	Yanzu waɗannan yaran za'a cewa ƴan cin amanar ƙasa?  Ku kalli yadda aka barsu yunwa ta yi musu lahani 😭 Wallahi akwai ALLAH kuma yana madakata.  AZZALUMAI KARNUKAN YAHUDAWA DA NASARA ku yanzu akwai ma ƴan cin amanar ƙasa irin ku, waɗanda ba su san ma me suke yi ba. wawaye kawai	
hau_0be11c324f6e9e3af3d1662317cdd690	@USER daqiqi irin ka ma, zan biye wa	
hau_5fd5decba353a7100f05871b2c77b6ab	dan mahaawa'i gidan ka akayi duniya alher mai nasara bangon gabas garnakaki sagaga babban bako. @USER ##url	
hau_2ada5d33a95cb19a49ef4e7e9d514038	@USER dan iska ai dole sai yar iska	
hau_adc78b70472cae790dac97072fe32c89	"*pours cold water on you*@USER : *faints*@USER : ""so,almajiri cannot do his begging again ....issokay ...diarrisgodooo"	
hau_5539030b0729ee0b33251a1fd19940a8	it high time our local community engage in thorough check up of most almajiri school, akwai lalacewar tarbiya a makarantun. ##url	
hau_ac909ca091b892a1ac2c849425bb433b	bama fatan abin da yafaru jiya a shekarar 1963 ya sake faruwa a yau aminu dan almajiri attijani a shekarar 1963 abubuwa masu zafi sun faru mai martaba khalifa sir muhammad sanusi rta daidai da irin abinda yake faruwa ga mai martaba sarkin kano malam muhammad sanusi ##url	
hau_3cb81b0f0e71598eb686121dc7ada0fc	@USER don allah ku yafe mana lefe.. mun yafe duk wani kayan gara da zaku xo dashi	
hau_6380ed8f5d8f19c24aa7d8f386a6676a	manyan arna sun shigo #danummah	
hau_c59c35d06e2da8360b1813dfdba9e112	@USER allah ya saka mana matsiyaciya wlhie karya kike 😢	
hau_dab7c252932b3492593c5967493c0168	hausa's social constitution is too varied that it disregard some as irrelevant. however, deep they shape the sociology of the society. yan daudu: religious and social deviants, but ’ve been part of hausa society for ages. gaudio travels us thru the yandaudu in kano with this book ##url	
hau_9cd07b556a9593a463f8bcb6757a817a	i do not even have the strength to post pictures or videos from today. i really saw shege but i survived 😊	
hau_73919d7e7e3e0238088e2d9a84e23895	@USER hahahahaha 😂😂😂😂 lallai kin bani dariya kina mata wannan kallon sai dai a wani gefe kema wani na miki wannan kallon ke musulma ce ni ina ganin its better kiyi addu'a allah ya shirya ta idan tayi wani abu ba dai dai ba not to be calling her yar tasha wat is ur benefit see you	
hau_0d201b425dabf9056940485dc07e04c5	@USER to me kikayi kekan. malalaciya	
hau_45a95b2f773e3d4156af4d360e594eb4	@USER na boss u be,ka makare yar jaka uba😂😂	
hau_01def3f5fd6b9aa73bfccaa3f6343061	@USER sai wani gyara gira kake kaman dan daudu 😂	
hau_1fb7b5fd5b864d0c6df8797e3fdec2c7	@USER akwai dolaye dayawa ashe! allah ya ganar damu.	
hau_3df79287df9774e961ee0a98dd18535f	dalilin da yasa bazan taba son inyamuri ba kenan ##url	
hau_76338368e4cd1d5c3f40c412d95db5e3	@USER karuwa tabawa kare ruwa a takalmi an bata aljanna. almajiri ya bar kuda ya sha tawadda sa an bashi aljanna. wlh aljanna rahama ke bada ita ba aiki bah. allah ya bamu ikon gyarawa, ya yafe mana kusakuran mu 🙌🙇‍♂️.	
hau_40ebeb9a62bb93ccc29753ab2dd869e7	@USER ku masu reply akan tweeting din nata ku ta mayar jahilai	
hau_f450c95514e74b18ba9bd88e487ad969	@USER wannan tunkuza ne @USER	
hau_f02f55904b4722dd9a63205affedd591	Saboda Jahilchi fa irin na Dan Kaduna, har masallachi a ka bi wani da gudu, chikin Ramadan aka kashe shi. Amman saboda munafirci irin na su, shiru kake ji.   Amman ko akuya che aka kashe a masallachi a Kano, da har bayan Sallah basu daina haushi ba	Political
hau_ab7c74c22ef071e117da6d5fefadad1f	"@USER : *mind. na gej almajiri sch you sef go? ""@USER : my pop was going to vote gmb. he has changed his minds""”"" lol"	
hau_0c71ee85821cdcd8c155e6a1d019b9b6	@USER it's a pretty hard life for the young almajiri boys out there and a bleak future staring them and society in the face...	
hau_ca6852a147ffb98a3fdb6da2c4dbb24d	@USER Tsakani na da kai, wa yeke chin alade? Da kuma Shan burkutu. Im ba tsoro ba, mẹ yé sa ka rufa comment section naka. Matsiyacin Banza kaman kai, ai ba dole ne Sai anyi musulinci ba	
hau_9f9544222cfef7cb1c9ae5e9c06bf225	@USER manyan arna kenan😹💔	
hau_42219c7ff9a342f695c3ec040e2d8fa3	@USER only dabba.... 😂	
hau_40d3fe8fba878a39d9e2232d4b2f1bf8	pat utomi can't make buhari ministerial list bcoz he's not an almajiri trained. ##url	
hau_3c69671afd85e0d127a92a17f8d9e1b0	Don Jazzy Ya Gane Yan Bauchi Garori Ne Yasin	Political
hau_bd7293a4538ed8938fe85a9ab98c09ff	the world's 64th richest man is an almajiri. #iamnorth ##url	
hau_8a527ab56a64d7780f22ab372e6d5d18	@USER because you be ode, wawa, mumu, jahili and daft that's why u will never understand the fact that winning election is not by winning ur polling unit, and a bigot cannot be the president by establishing himself as the candidate for south &amp; christians.	
hau_ada32b8a6eacd89a120d727b4da02b1a	@USER bbc ai ta kafirai ce ko baki saniba ?	
hau_28880b365eaedf0560d48765b84ce5de	"im sure dey r grateful bt nt impressed 2 a point of selling their futures ""@USER : after all the almajiri schools in your campaign.."""	
hau_b64d81e6d3644610359cdfa6e37d53f0	sadly,majority of men's of this generation(muslim) are of the notion that a woman must bring something to the table(financially) ,duk an bi an mai da maza malalata,masu ganin kyashi,ta yaya aure zai ringa daurewa da irin wannan tunani a kwakwalen mutanenmu. ##url	
hau_31209ad1c7a6ba06697b2de091d6be21	@USER uhmmm ai arne baiyiba	
hau_7bd1ebe75a642e982b203d566db2282d	lallai kayi kokari amma yasin ban iyawa. ba da niba wanna bankaura, su tarin 'yan matan namu inyamurai ne zasu zo su aure su kenan? ##url	
hau_77ba7797381e5efc3640bd0b9b3674df	"ke inyamura ce? ""@USER : niba bahaushiya bah amma nafi hausawa iya hausa:d"""	
hau_47e77b05671a3d9b7eb3861a69674caa	@USER 😂😂 kasan duk da kake ganinta mahaukaciya akwai amana	
hau_04255cf0cfcdef48b7ffb4eda14cc3fb	@USER to dama anfada cewa masoya banza sunfi kowa sanin marowata. sai ki kar kare da kanki..	
hau_1307ada04105f045bf20f96389904f7a	wannan ai mummuna ce 😒 halimee alaji&gt;&gt;&gt;&gt;&gt;&gt;&gt; ##url	
hau_60b86d8bd67ce13b407bd7132d98b4bf	gaba salamun baya salamun..... hayaki fidda na kogo..... muhammadu kafi sunan arna... ##url	
hau_2d9a4ce2d77e6a236a4c37afab52060f	@USER ke yar iska kin ishemu	
hau_e003047c3f2d43b8a539485a714eba97	"Amma shugabannin Nigeria Yan kutumar ubane wllh kalli yanda masu garkuwa da mutane suke giveway a social media talakawa na cikin masifa da kunci da talauci sabida sunyi zanga zanga ake kamasu , Kowa yaji haushi durun uwarsa"""	Political
hau_b1c0ece3445d3bf8851d96559d1c79b9	@USER ke ware yar wahala	
hau_a8392e1ebbf6e9a6dc1f3be71eda7776	Duk wanda yake wa PR a Azzaluman shugaban ni yan siyasa, Allah ka hana shi jin dadin duniya dana lahira. 😭😭😭	Political
hau_c96a626788ab2111486c172f485752e8	dan iska ba ##url	
hau_2c0c5de91e490026c4d6b2e333be300a	Najeriya kasar mahaukata 😂😂🏃‍♂️	Racial/Ethnic
hau_268acb7ac1c259fc155000283074687f	Bar makakkun mana. Babban bakin cikinsu shine appointment din da za ama Ganduje. Kuma ko Gwaggon biri babu abinda zaiyi bare Tsula.	Political
hau_062042108296f3c80765e749f96b610e	the twitter giveaway period exposed many people to be actual almajiri sha 🙄	
hau_283abedd3a12f6337e681a522e08ec75	nayi da turanci sakon bai isoka ba, toh bara na maka da hausa @USER babu wani dan inyamura da ya isa ya raina mana hankali a jihar kano.	
hau_ef1ad89aaeea1390c044b1d3dfec4efa	@USER arna ba 😂😂. your number isn't going	
hau_893c370efd077271900cf2451826c938	what’s with u and almajiri this days? ##url	
hau_a26de8f3881d19f751bb14f0eb350015	"how can you greet one with ""yane"", nayi kama da yar tasha ne🤦‍♀️😭"	
hau_28ca293e6c292300e3e78cc68b7425ef	@USER ruwa baya tsami banza da kaga buhari a landan	
hau_48384b43c9cf7b39f5bc8b26a1599c00	@USER your people use militancy and cultism to enslave your asses but na almajiri worry you	
hau_55bd8a5445df4484ff12412e810310b9	kina can gida kin 2ra diyar ki talla kowani jaki yana mata kallo karuwa ya kamata kugane iyaye mata @USER	
hau_ac7b2e9720200dd2efb6f549e085e073	da allah yayi kaza, kifi da maltina wa masu kudi... malam sai ga zogale, cucumber da sobo domin talaka. kaci duk suyi muku aiki iri daya.	
hau_ec57ce416a5d9573ba3b59f83ac9f629	@USER shege nawa irin ka yadda da kanka dinnan	
hau_3c8eec6d81913d5e9a67a0d1f81ff0c6	@USER mafi sauki ayi amfani da verification number (vbn). shine kawai mafita. wanda kuma basu da account number sai a fitar da wani tsarin. sabida manyan barayi na zaune.	
hau_354bde2541a7a4e5e2049d3acb64df22	@USER kai bar yar duniya maye amfanin zaman kare a marina shi ba rini ba shi ba matsa ba	
hau_f9d358d48e2241d05471cfe448cf8db0	@USER dundar akuya ne, till you see the girl he's after😭	
hau_f21b8d061c76ca56edd3ee72d2b19b7e	@USER hhhhhh 'yar duniya 🤣🤣🤣	
hau_dd503a8102a15adf7a681ff888705b21	saboda hauka kun dauka kowa dan darika ne? 🙄 ##url	
hau_37686e05c70e56c6b28916f06b9f25fc	@USER 😂 hhhh isah ashiru wai yana san mulkin kaduna, kuma ni gaskiya banta6a ganin inda jan akuyaa taja raqumi ba, imbanda sakarci da ganganci irin na isah tayaya jan akuya xatai fada giwaa 😂 lallai akwai wawta awanna lamari, kubashi shawara yaxo mubashi contract.......	
hau_33440b48dc3465a6aab101e267066ad4	@USER daga baya kenan bayan ka kaimu ga mai hannun jarirai	
hau_9f91b40058eae17ae76644b87e8c6fef	daman shi arne munafiki ne kuma baya son musulmai! duk shirin ka/ki da shi, sai kayi hattara! ##url	
hau_32547a9d7cfc8aac474357f0fc054841	muje zuwah mahaukaci yahau kurah😂🤣 ##url	
hau_578782eee438df86bf1eccce712ceb07	allah ya tsine muku albarka! munafikan banza toh ina ruwan mu! da cr7 din yanzu! ##url	
hau_6614c747ebcffbf47f0c5f1f9e3a5afb	@USER kazama mijin tace fa	
hau_e6b357c67d567e155ca91dd7d345284d	@USER kai 🤣😄😄. sun amshi wani kaso wurinka kenan arna kenan 😂	
hau_81cf0273a378ab8330f7442467b888b9	@USER almajiri votes count in the north… sad reality	
hau_ca92f067ffcae23715f0f41a38488f2c	gaskiya ban taba ganin jahilin mutum ba kaman wannan wallahi, ba hadith koh ayah din qur’an sai shegen rantsuwa kaman tsohon boka. wannan ba dan darika baneh, wannan katotan jahili neh wallahi.... ##url	
hau_48622eb519be43988f0ad7e38ed3d965	Allah Ya tsine muku albarka, Ya saka ku a can can kasan Jahannama. Duk abinda Yahudawa sukayi baka gani ba sai wannan. Munafiki!	
hau_22fd8a91eceb3a78518c7f082081819f	"amma kai arne ne aradu""@USER : did almighty god create hell? #qna"""	
hau_014d945e08ccf2957c205fa422c6906c	kabaro dan wahala a gida aii tunda bakasan inda aka dosabah magana dakai batada amfani @USER don’t respond to this moron ##url	
hau_c0830d333b14b4f4078a349dbc341858	Tun bayan independence ba,a taba samun shugaban da ya lalata goben matasa ba irin wannan useless din Buhari ba,a taba gwamnati awon igiya ba irin lokacin Buhari matasa marasa kishi irinka na goyon bayan sa sabi da biyan buqatun kanku wallahi tallahi ba kishi kwata kwata a zuciya	
hau_dbceecf7b1778d818ac94942403da4c5	@USER haba a koyamin mana kasar inyamirai zankoma gara na iya wannnan na rikitardasu	
hau_f0fb1fa3068e081477a68abd769fbf31	@USER dan izala ya kwafsa wlh	
hau_258e20fe5c4f69785d1bbbb4e67244fa	@USER kaji katon gardi ko wai single kaji dan shegiya	
hau_6e9e8ef6fed13f6c8d650197e976aaa8	hegen kenan! arna iyayen taking advantage!😂 ##url	
hau_958b97212714af1eab9133a220661809	@USER masse jahilai na kallo ba	
hau_92b83b7ac5b3201bef158810cd2a4cad	@USER toh ai gaskiya ne. talakawa nawa ya kara jefawa a wahala. abeggg make him rest.	
hau_99cdf03bb159ff44613a686d30d3161c	Iyamurai masu bara da Kuma Karuwanci	Racial/Ethnic
hau_ba86e61d08ed82e97c32e18bd92ea7ec	@USER wooo dan dakikiya🤣😂 la’anar allah ta tabbata a gare ka dan shegiya😡	
hau_1099a7f4188f2ea4e71727957c0b5f63	@USER kazamin banza ba	
hau_7349a3f0ae6f430fb42deed24e37277d	oga fear god na meh ne!!!!“@USER : this woman came to my room because of 5naira, nawawo, inyamiri yaci sunanshi”	
hau_7ff110c619845f882b2ff40fcdb55a2c	@USER inaaaaa.... akwai arna a gabanshi,he tried though	
